business,ownedbyLabel,parentorgLabel,partofLabel,memberofLabel
http://www.wikidata.org/entity/Q5254843,Thoma Bravo,,,
http://www.wikidata.org/entity/Q5254919,,,,
http://www.wikidata.org/entity/Q5255025,,,,
http://www.wikidata.org/entity/Q5255058,,,,
http://www.wikidata.org/entity/Q5256667,,,,
http://www.wikidata.org/entity/Q5257824,,,,
http://www.wikidata.org/entity/Q5257898,,,,
http://www.wikidata.org/entity/Q5263338,,,,
http://www.wikidata.org/entity/Q5265143,,,,
http://www.wikidata.org/entity/Q5265790,,,,
http://www.wikidata.org/entity/Q5266685,,,,
http://www.wikidata.org/entity/Q5266838,,,,
http://www.wikidata.org/entity/Q5270080,,,,
http://www.wikidata.org/entity/Q5270729,,Diamond Bank,,
http://www.wikidata.org/entity/Q5270794,,,,
http://www.wikidata.org/entity/Q11141756,,,,
http://www.wikidata.org/entity/Q11143325,,,,
http://www.wikidata.org/entity/Q11143927,,,,
http://www.wikidata.org/entity/Q11144804,,,,
http://www.wikidata.org/entity/Q11144887,,,,
http://www.wikidata.org/entity/Q11144998,,,,
http://www.wikidata.org/entity/Q11145000,,,,
http://www.wikidata.org/entity/Q11145133,,,,
http://www.wikidata.org/entity/Q11145166,,,,
http://www.wikidata.org/entity/Q11145189,,,,
http://www.wikidata.org/entity/Q11145192,,,,
http://www.wikidata.org/entity/Q11145201,,,,
http://www.wikidata.org/entity/Q11145618,,,,
http://www.wikidata.org/entity/Q11147015,,,,
http://www.wikidata.org/entity/Q11148463,,,,
http://www.wikidata.org/entity/Q11148464,,,,
http://www.wikidata.org/entity/Q11148475,,,,
http://www.wikidata.org/entity/Q11148741,,,,
http://www.wikidata.org/entity/Q11149068,,,,
http://www.wikidata.org/entity/Q11149155,,,,
http://www.wikidata.org/entity/Q11149232,,,,
http://www.wikidata.org/entity/Q11149577,,,,
http://www.wikidata.org/entity/Q11149994,,,,
http://www.wikidata.org/entity/Q11150461,,,,
http://www.wikidata.org/entity/Q11150502,,,,
http://www.wikidata.org/entity/Q11150697,,,,
http://www.wikidata.org/entity/Q11150772,,,,
http://www.wikidata.org/entity/Q11150906,,,,
http://www.wikidata.org/entity/Q11151144,,,,
http://www.wikidata.org/entity/Q11151145,,,,
http://www.wikidata.org/entity/Q11151255,,,,
http://www.wikidata.org/entity/Q11151280,,,,
http://www.wikidata.org/entity/Q11151439,,,,
http://www.wikidata.org/entity/Q11151443,,,,
http://www.wikidata.org/entity/Q11151494,,,,
http://www.wikidata.org/entity/Q11152803,,,,
http://www.wikidata.org/entity/Q11152843,,,,
http://www.wikidata.org/entity/Q11152844,,,,
http://www.wikidata.org/entity/Q11152850,,,,
http://www.wikidata.org/entity/Q11152852,,,,
http://www.wikidata.org/entity/Q11153004,,,,
http://www.wikidata.org/entity/Q11153040,,,,
http://www.wikidata.org/entity/Q11153047,,,,
http://www.wikidata.org/entity/Q11153048,,,,
http://www.wikidata.org/entity/Q11153055,,,,
http://www.wikidata.org/entity/Q11153060,,,,
http://www.wikidata.org/entity/Q11153061,,,,
http://www.wikidata.org/entity/Q11153063,,,,
http://www.wikidata.org/entity/Q11153066,,,,
http://www.wikidata.org/entity/Q11153067,,,,
http://www.wikidata.org/entity/Q11153069,,,,
http://www.wikidata.org/entity/Q11153089,,,,
http://www.wikidata.org/entity/Q11153093,,,,
http://www.wikidata.org/entity/Q11153103,,,,
http://www.wikidata.org/entity/Q11153127,,,,
http://www.wikidata.org/entity/Q11153137,,,,
http://www.wikidata.org/entity/Q11153138,,,,
http://www.wikidata.org/entity/Q11153139,,,,
http://www.wikidata.org/entity/Q11153141,,,,
http://www.wikidata.org/entity/Q11153183,,,,
http://www.wikidata.org/entity/Q11153372,,,,
http://www.wikidata.org/entity/Q11153424,,,,
http://www.wikidata.org/entity/Q11153458,,,,
http://www.wikidata.org/entity/Q11153696,,,,
http://www.wikidata.org/entity/Q11159866,,,,
http://www.wikidata.org/entity/Q11172217,,,,
http://www.wikidata.org/entity/Q11173143,,,,
http://www.wikidata.org/entity/Q11173937,,,,
http://www.wikidata.org/entity/Q11173947,,,,
http://www.wikidata.org/entity/Q11173963,,,,
http://www.wikidata.org/entity/Q11174942,,,,
http://www.wikidata.org/entity/Q11175258,,,,
http://www.wikidata.org/entity/Q11175275,,,,
http://www.wikidata.org/entity/Q11175403,,,,
http://www.wikidata.org/entity/Q11176536,,,,
http://www.wikidata.org/entity/Q11176560,,,,
http://www.wikidata.org/entity/Q11178907,,,,
http://www.wikidata.org/entity/Q11179866,,,,
http://www.wikidata.org/entity/Q11179909,,,,
http://www.wikidata.org/entity/Q11179945,,,,
http://www.wikidata.org/entity/Q11179977,,,,
http://www.wikidata.org/entity/Q11180493,,,,
http://www.wikidata.org/entity/Q11180568,,,,
http://www.wikidata.org/entity/Q11180573,,,,
http://www.wikidata.org/entity/Q11180629,,,,
http://www.wikidata.org/entity/Q11181543,,,,
http://www.wikidata.org/entity/Q11188787,,,,
http://www.wikidata.org/entity/Q11189379,,,,
http://www.wikidata.org/entity/Q11195603,,,,
http://www.wikidata.org/entity/Q11201240,,,,
http://www.wikidata.org/entity/Q11221651,,,,
http://www.wikidata.org/entity/Q11225149,,,,
http://www.wikidata.org/entity/Q11228017,,,,
http://www.wikidata.org/entity/Q11228051,,Kintetsu Group Holdings,,Kintetsu Group
http://www.wikidata.org/entity/Q11229276,,,,
http://www.wikidata.org/entity/Q11231060,,,,
http://www.wikidata.org/entity/Q11235714,,,,
http://www.wikidata.org/entity/Q11238184,,,,
http://www.wikidata.org/entity/Q11239984,,,,
http://www.wikidata.org/entity/Q11242714,,Sumitomo Corporation,,
http://www.wikidata.org/entity/Q19381319,,,,
http://www.wikidata.org/entity/Q19381503,,,,
http://www.wikidata.org/entity/Q19401319,,,,
http://www.wikidata.org/entity/Q19483834,,,,
http://www.wikidata.org/entity/Q19484029,,,,
http://www.wikidata.org/entity/Q19548352,Li Ka-shing,,,
http://www.wikidata.org/entity/Q19561829,,,,
http://www.wikidata.org/entity/Q19572527,,,,
http://www.wikidata.org/entity/Q19572998,,,,
http://www.wikidata.org/entity/Q19598726,,,,
http://www.wikidata.org/entity/Q19599200,,,,
http://www.wikidata.org/entity/Q19604181,,,,
http://www.wikidata.org/entity/Q19604459,,,,
http://www.wikidata.org/entity/Q19604569,,,,
http://www.wikidata.org/entity/Q19604597,,,,
http://www.wikidata.org/entity/Q19604609,,,,
http://www.wikidata.org/entity/Q19605389,,,,
http://www.wikidata.org/entity/Q19647855,,,,
http://www.wikidata.org/entity/Q19652919,,,,
http://www.wikidata.org/entity/Q19653000,,,,
http://www.wikidata.org/entity/Q19653001,,,,
http://www.wikidata.org/entity/Q19653069,,,,
http://www.wikidata.org/entity/Q19654399,,,,
http://www.wikidata.org/entity/Q19654979,,,,
http://www.wikidata.org/entity/Q19670967,,,,
http://www.wikidata.org/entity/Q19671033,,,,
http://www.wikidata.org/entity/Q19671097,,,,
http://www.wikidata.org/entity/Q19671217,,,,
http://www.wikidata.org/entity/Q19671225,,,,
http://www.wikidata.org/entity/Q19671658,,,,
http://www.wikidata.org/entity/Q19671683,,,,
http://www.wikidata.org/entity/Q19671890,,,,
http://www.wikidata.org/entity/Q19671962,,,,
http://www.wikidata.org/entity/Q19671992,,,,
http://www.wikidata.org/entity/Q19672092,,,,
http://www.wikidata.org/entity/Q19672517,,,,
http://www.wikidata.org/entity/Q19672699,,,,
http://www.wikidata.org/entity/Q19678327,,,,
http://www.wikidata.org/entity/Q19678425,,,,
http://www.wikidata.org/entity/Q19678739,,,,
http://www.wikidata.org/entity/Q19679417,,,,
http://www.wikidata.org/entity/Q19679533,,,,
http://www.wikidata.org/entity/Q19679649,,,,
http://www.wikidata.org/entity/Q19679699,,,,
http://www.wikidata.org/entity/Q19679756,,,,
http://www.wikidata.org/entity/Q19679772,,,,
http://www.wikidata.org/entity/Q19679816,,,,
http://www.wikidata.org/entity/Q19679817,,,,
http://www.wikidata.org/entity/Q19679904,,,,
http://www.wikidata.org/entity/Q19680040,,,,
http://www.wikidata.org/entity/Q19680395,,,,
http://www.wikidata.org/entity/Q19680663,,,,
http://www.wikidata.org/entity/Q19681433,Berkshire Hathaway,Berkshire Hathaway,S&P 500,
http://www.wikidata.org/entity/Q19681433,Berkshire Hathaway,Berkshire Hathaway,NASDAQ-100,
http://www.wikidata.org/entity/Q19681845,,,,
http://www.wikidata.org/entity/Q19682467,,,,
http://www.wikidata.org/entity/Q19682668,,,,
http://www.wikidata.org/entity/Q19682865,,,,
http://www.wikidata.org/entity/Q19683514,,,,
http://www.wikidata.org/entity/Q19683515,,,,
http://www.wikidata.org/entity/Q19683617,,,,
http://www.wikidata.org/entity/Q19684006,,,,
http://www.wikidata.org/entity/Q19701449,,,,
http://www.wikidata.org/entity/Q19713130,,,,
http://www.wikidata.org/entity/Q19714422,,,,
http://www.wikidata.org/entity/Q19715492,,,,
http://www.wikidata.org/entity/Q19718787,,,,
http://www.wikidata.org/entity/Q19720632,,,,
http://www.wikidata.org/entity/Q19723826,,,,
http://www.wikidata.org/entity/Q19724187,,,,
http://www.wikidata.org/entity/Q19724214,,,,
http://www.wikidata.org/entity/Q19724999,,,,
http://www.wikidata.org/entity/Q19725629,,,,
http://www.wikidata.org/entity/Q19725664,,,,
http://www.wikidata.org/entity/Q19725995,,,,
http://www.wikidata.org/entity/Q19726364,,,,
http://www.wikidata.org/entity/Q19726529,,,,
http://www.wikidata.org/entity/Q19727446,,,,
http://www.wikidata.org/entity/Q19729543,,,,
http://www.wikidata.org/entity/Q19729774,,,,
http://www.wikidata.org/entity/Q19729956,,,,
http://www.wikidata.org/entity/Q19730073,,,,
http://www.wikidata.org/entity/Q19730845,,,,
http://www.wikidata.org/entity/Q19730939,,,,
http://www.wikidata.org/entity/Q19731082,,,,
http://www.wikidata.org/entity/Q19731111,,,,
http://www.wikidata.org/entity/Q19731380,,,,
http://www.wikidata.org/entity/Q19731543,,,,
http://www.wikidata.org/entity/Q19731552,,,,
http://www.wikidata.org/entity/Q19731590,,,,
http://www.wikidata.org/entity/Q19737705,,,,
http://www.wikidata.org/entity/Q19744177,,,,
http://www.wikidata.org/entity/Q19744539,,,,
http://www.wikidata.org/entity/Q19745193,,,,
http://www.wikidata.org/entity/Q19751373,,,,
http://www.wikidata.org/entity/Q19751380,,Bank BTPN,,
http://www.wikidata.org/entity/Q19752232,,,,
http://www.wikidata.org/entity/Q19752408,,,,
http://www.wikidata.org/entity/Q19752606,,,,
http://www.wikidata.org/entity/Q19752956,,,,
http://www.wikidata.org/entity/Q16974631,,,,
http://www.wikidata.org/entity/Q16974682,,,,
http://www.wikidata.org/entity/Q16974697,,,,
http://www.wikidata.org/entity/Q16974741,,,,
http://www.wikidata.org/entity/Q16974955,Ituran,,,
http://www.wikidata.org/entity/Q16975278,,,,
http://www.wikidata.org/entity/Q16975402,,,,
http://www.wikidata.org/entity/Q16975567,,,S&P 500,
http://www.wikidata.org/entity/Q16975645,,,,
http://www.wikidata.org/entity/Q16975735,,,,
http://www.wikidata.org/entity/Q16978036,,,,
http://www.wikidata.org/entity/Q16979157,The Blackstone Group,,,
http://www.wikidata.org/entity/Q16979157,First Reserve Corporation,,,
http://www.wikidata.org/entity/Q16980281,,,,
http://www.wikidata.org/entity/Q16980395,,,,
http://www.wikidata.org/entity/Q16980420,,,,
http://www.wikidata.org/entity/Q16980428,,,,
http://www.wikidata.org/entity/Q16980616,,,,
http://www.wikidata.org/entity/Q16980647,,,,
http://www.wikidata.org/entity/Q16980871,,,Natur-Aktien-Index,
http://www.wikidata.org/entity/Q16980898,,,S&P 500,
http://www.wikidata.org/entity/Q16980898,,,Natur-Aktien-Index,
http://www.wikidata.org/entity/Q16980911,,,,
http://www.wikidata.org/entity/Q16981100,,,,
http://www.wikidata.org/entity/Q16981175,,,S&P 500,
http://www.wikidata.org/entity/Q16981738,,,,
http://www.wikidata.org/entity/Q16981865,,,,
http://www.wikidata.org/entity/Q16981897,,,,
http://www.wikidata.org/entity/Q16982326,,,,
http://www.wikidata.org/entity/Q16982478,,,,
http://www.wikidata.org/entity/Q16983192,,,,
http://www.wikidata.org/entity/Q16983334,,,S&P 500,
http://www.wikidata.org/entity/Q16983368,,,,
http://www.wikidata.org/entity/Q16983374,,,,
http://www.wikidata.org/entity/Q16983587,,The Blackstone Group,,
http://www.wikidata.org/entity/Q16983765,,,S&P 500,
http://www.wikidata.org/entity/Q16983837,,,,
http://www.wikidata.org/entity/Q16984071,,,,
http://www.wikidata.org/entity/Q16984125,,,,
http://www.wikidata.org/entity/Q16984162,,,,
http://www.wikidata.org/entity/Q16984188,,,,
http://www.wikidata.org/entity/Q16984499,,,,
http://www.wikidata.org/entity/Q16984522,,,,
http://www.wikidata.org/entity/Q16984566,,,,
http://www.wikidata.org/entity/Q16984598,,,,
http://www.wikidata.org/entity/Q16984687,,,,
http://www.wikidata.org/entity/Q16984856,,,,
http://www.wikidata.org/entity/Q16985220,,,,
http://www.wikidata.org/entity/Q16985285,,,,
http://www.wikidata.org/entity/Q16985313,,,,
http://www.wikidata.org/entity/Q16985436,,,,
http://www.wikidata.org/entity/Q16985452,,,,
http://www.wikidata.org/entity/Q16985465,,,,
http://www.wikidata.org/entity/Q16985644,,,,
http://www.wikidata.org/entity/Q16985774,,,,
http://www.wikidata.org/entity/Q16985829,,,,
http://www.wikidata.org/entity/Q16985911,,,,
http://www.wikidata.org/entity/Q16986288,,,,
http://www.wikidata.org/entity/Q16986355,,,,
http://www.wikidata.org/entity/Q16986417,,,,
http://www.wikidata.org/entity/Q16986877,,,,
http://www.wikidata.org/entity/Q16987133,,,,
http://www.wikidata.org/entity/Q16987251,,,,
http://www.wikidata.org/entity/Q16987518,,,,
http://www.wikidata.org/entity/Q16987739,,,,
http://www.wikidata.org/entity/Q16987966,,,,
http://www.wikidata.org/entity/Q16988318,,,,
http://www.wikidata.org/entity/Q16988355,,,,
http://www.wikidata.org/entity/Q16988436,Efes Beverage Group,Efes Beverage Group,,
http://www.wikidata.org/entity/Q16988436,The Coca-Cola Company,Efes Beverage Group,,
http://www.wikidata.org/entity/Q16988436,Özgörkey Holding,Efes Beverage Group,,
http://www.wikidata.org/entity/Q16988436,Efes Beverage Group,The Coca-Cola Company,,
http://www.wikidata.org/entity/Q16988436,The Coca-Cola Company,The Coca-Cola Company,,
http://www.wikidata.org/entity/Q16988436,Özgörkey Holding,The Coca-Cola Company,,
http://www.wikidata.org/entity/Q16988699,,,,
http://www.wikidata.org/entity/Q16988748,,,,
http://www.wikidata.org/entity/Q16989200,,,,
http://www.wikidata.org/entity/Q16991690,,,,
http://www.wikidata.org/entity/Q16992353,Platinum Equity,,,
http://www.wikidata.org/entity/Q16992684,,,,
http://www.wikidata.org/entity/Q16993447,,,,
http://www.wikidata.org/entity/Q16993862,,,,
http://www.wikidata.org/entity/Q16994021,,,,
http://www.wikidata.org/entity/Q16994357,Stratasys,,,
http://www.wikidata.org/entity/Q16994588,,,,
http://www.wikidata.org/entity/Q16994758,,,,
http://www.wikidata.org/entity/Q16994890,,,,
http://www.wikidata.org/entity/Q16994999,,,,
http://www.wikidata.org/entity/Q16995338,,,,
http://www.wikidata.org/entity/Q16995776,,,,
http://www.wikidata.org/entity/Q16996000,,,,
http://www.wikidata.org/entity/Q16996073,,,,
http://www.wikidata.org/entity/Q16996714,,,,
http://www.wikidata.org/entity/Q16996938,,,,
http://www.wikidata.org/entity/Q16997126,,,,
http://www.wikidata.org/entity/Q16997218,,,,
http://www.wikidata.org/entity/Q16997283,,,,
http://www.wikidata.org/entity/Q16997309,,,,
http://www.wikidata.org/entity/Q16997468,,,,
http://www.wikidata.org/entity/Q16997473,,,,
http://www.wikidata.org/entity/Q13416787,,,CAC 40,
http://www.wikidata.org/entity/Q13416787,,,EURO STOXX 50,
http://www.wikidata.org/entity/Q13425917,,,,
http://www.wikidata.org/entity/Q13479439,,,,
http://www.wikidata.org/entity/Q13479653,,,,
http://www.wikidata.org/entity/Q13519377,,,,
http://www.wikidata.org/entity/Q13522860,,,,
http://www.wikidata.org/entity/Q13529408,,Brookfield Asset Management,,
http://www.wikidata.org/entity/Q13529413,,,,
http://www.wikidata.org/entity/Q13529414,,,,
http://www.wikidata.org/entity/Q13529428,,,,
http://www.wikidata.org/entity/Q13529429,,,,
http://www.wikidata.org/entity/Q13529431,,,,
http://www.wikidata.org/entity/Q13529435,,,,
http://www.wikidata.org/entity/Q13529447,,,,
http://www.wikidata.org/entity/Q13529450,,,,
http://www.wikidata.org/entity/Q13529475,,,,
http://www.wikidata.org/entity/Q13529476,,,,Wi-Fi Alliance
http://www.wikidata.org/entity/Q13529478,,,,
http://www.wikidata.org/entity/Q13529482,,,,
http://www.wikidata.org/entity/Q13564794,,,,
http://www.wikidata.org/entity/Q13576574,,,,
http://www.wikidata.org/entity/Q13583352,,,,
http://www.wikidata.org/entity/Q13631921,,,,
http://www.wikidata.org/entity/Q13643691,,,,
http://www.wikidata.org/entity/Q13646628,,,,
http://www.wikidata.org/entity/Q13650250,,,,
http://www.wikidata.org/entity/Q13653905,,,,
http://www.wikidata.org/entity/Q14289358,,,,
http://www.wikidata.org/entity/Q14289857,,,S&P 500,
http://www.wikidata.org/entity/Q14322832,,,,
http://www.wikidata.org/entity/Q14617988,,,,
http://www.wikidata.org/entity/Q14623477,,,,
http://www.wikidata.org/entity/Q14662364,,,S&P 500,European Federation of Pharmaceutical Industries and Associations
http://www.wikidata.org/entity/Q14662364,,,S&P 100,European Federation of Pharmaceutical Industries and Associations
http://www.wikidata.org/entity/Q14705393,,Stratasys,,
http://www.wikidata.org/entity/Q14832845,,,,
http://www.wikidata.org/entity/Q14903417,,Ahold Delhaize,,
http://www.wikidata.org/entity/Q14914829,,,,
http://www.wikidata.org/entity/Q14921882,,,,
http://www.wikidata.org/entity/Q14931499,,,,
http://www.wikidata.org/entity/Q14993631,,,,
http://www.wikidata.org/entity/Q15030582,,The Cooper Companies,,
http://www.wikidata.org/entity/Q15081643,,,,
http://www.wikidata.org/entity/Q15109846,,,,
http://www.wikidata.org/entity/Q15109850,,,,
http://www.wikidata.org/entity/Q15109854,Golden Gate Capital,,,
http://www.wikidata.org/entity/Q15109862,,,,
http://www.wikidata.org/entity/Q15109865,,,S&P 500,
http://www.wikidata.org/entity/Q15109878,,UNICOM Global,,
http://www.wikidata.org/entity/Q15109880,,,,
http://www.wikidata.org/entity/Q15109885,,,,
http://www.wikidata.org/entity/Q15109887,,,,
http://www.wikidata.org/entity/Q15109891,,,,
http://www.wikidata.org/entity/Q15109895,,,,
http://www.wikidata.org/entity/Q15109896,,,,
http://www.wikidata.org/entity/Q15109897,,,,
http://www.wikidata.org/entity/Q15109901,,,,
http://www.wikidata.org/entity/Q15109903,,,,
http://www.wikidata.org/entity/Q15109904,,,,
http://www.wikidata.org/entity/Q15109905,,,,
http://www.wikidata.org/entity/Q15109906,,Medtronic plc,,
http://www.wikidata.org/entity/Q15109907,Pfizer,,,
http://www.wikidata.org/entity/Q15109909,,,,
http://www.wikidata.org/entity/Q15109910,,,,
http://www.wikidata.org/entity/Q15109912,,,,
http://www.wikidata.org/entity/Q15109913,,,,
http://www.wikidata.org/entity/Q15109914,,,,
http://www.wikidata.org/entity/Q15109916,,,,
http://www.wikidata.org/entity/Q15109925,,,S&P 500,
http://www.wikidata.org/entity/Q15109928,,,,
http://www.wikidata.org/entity/Q15109932,,,,
http://www.wikidata.org/entity/Q15122856,,,,
http://www.wikidata.org/entity/Q15138136,,,,
http://www.wikidata.org/entity/Q15143876,,,,
http://www.wikidata.org/entity/Q15150358,,,,
http://www.wikidata.org/entity/Q15156050,,,,
http://www.wikidata.org/entity/Q15176605,,,,
http://www.wikidata.org/entity/Q15211487,,,,
http://www.wikidata.org/entity/Q15221372,,,CDAX,
http://www.wikidata.org/entity/Q15238661,Exor,Exor,,
http://www.wikidata.org/entity/Q15238661,Harris Associates,Exor,,
http://www.wikidata.org/entity/Q15238661,"Southeastern Asset Management, Inc.",Exor,,
http://www.wikidata.org/entity/Q15261829,,,,
http://www.wikidata.org/entity/Q15272375,,,,
http://www.wikidata.org/entity/Q15302718,Harris Corporation,,,
http://www.wikidata.org/entity/Q15304350,,,,
http://www.wikidata.org/entity/Q15401349,,,,
http://www.wikidata.org/entity/Q15427523,,Teva Pharmaceutical Industries,,
http://www.wikidata.org/entity/Q15507516,,,,
http://www.wikidata.org/entity/Q15514231,,,,
http://www.wikidata.org/entity/Q15528181,,,,
http://www.wikidata.org/entity/Q15534494,Auchan,,,
http://www.wikidata.org/entity/Q15534494,Alibaba Group,,,
http://www.wikidata.org/entity/Q15589464,,,,Internet Association
http://www.wikidata.org/entity/Q15589464,,,,LOT Network
http://www.wikidata.org/entity/Q15606898,,,,
http://www.wikidata.org/entity/Q15613262,,,CDAX,
http://www.wikidata.org/entity/Q15613757,,,,
http://www.wikidata.org/entity/Q15648977,,,CDAX,
http://www.wikidata.org/entity/Q15731340,,,,
http://www.wikidata.org/entity/Q15734041,,,,
http://www.wikidata.org/entity/Q15781482,ADO Properties,,SDAX,
http://www.wikidata.org/entity/Q15781482,ADO Properties,,CDAX,
http://www.wikidata.org/entity/Q15782465,,,,
http://www.wikidata.org/entity/Q15790943,,,SDAX,
http://www.wikidata.org/entity/Q15790943,,,MDAX,
http://www.wikidata.org/entity/Q15790943,,,CDAX,
http://www.wikidata.org/entity/Q15793790,,,,
http://www.wikidata.org/entity/Q15793795,,,,
http://www.wikidata.org/entity/Q15794439,,,,
http://www.wikidata.org/entity/Q15804723,,,Q1345247,
http://www.wikidata.org/entity/Q15805519,,,,
http://www.wikidata.org/entity/Q15806930,,,,
http://www.wikidata.org/entity/Q15807171,,,CDAX,
http://www.wikidata.org/entity/Q15807928,,,,
http://www.wikidata.org/entity/Q15809249,,,,
http://www.wikidata.org/entity/Q15809723,,,,
http://www.wikidata.org/entity/Q15809925,,,,
http://www.wikidata.org/entity/Q15809986,,,,
http://www.wikidata.org/entity/Q15815548,,,,
http://www.wikidata.org/entity/Q15818070,,,,
http://www.wikidata.org/entity/Q15819807,,,,
http://www.wikidata.org/entity/Q15821907,,,,
http://www.wikidata.org/entity/Q15822351,,,,
http://www.wikidata.org/entity/Q15822352,,,CDAX,
http://www.wikidata.org/entity/Q15822357,,,,
http://www.wikidata.org/entity/Q15831130,,,,Linux Foundation
http://www.wikidata.org/entity/Q15831504,,,,
http://www.wikidata.org/entity/Q15840648,,,MDAX,
http://www.wikidata.org/entity/Q15841867,,,,
http://www.wikidata.org/entity/Q15842286,,,,
http://www.wikidata.org/entity/Q15845093,,,,
http://www.wikidata.org/entity/Q15846852,,,CDAX,
http://www.wikidata.org/entity/Q15846916,,,,
http://www.wikidata.org/entity/Q15847554,,,,
http://www.wikidata.org/entity/Q15848248,,,,
http://www.wikidata.org/entity/Q15848842,,,,Verband kommunaler Unternehmen
http://www.wikidata.org/entity/Q15852417,,,,
http://www.wikidata.org/entity/Q15852770,,,,
http://www.wikidata.org/entity/Q15853770,,,CDAX,
http://www.wikidata.org/entity/Q15857244,SoFFin,,SDAX,Federal Association of German Banks
http://www.wikidata.org/entity/Q15857244,SoFFin,,MDAX,Federal Association of German Banks
http://www.wikidata.org/entity/Q15857244,SoFFin,,CDAX,Federal Association of German Banks
http://www.wikidata.org/entity/Q15857244,SoFFin,,SDAX,Association of German Pfandbrief Banks
http://www.wikidata.org/entity/Q15857244,SoFFin,,MDAX,Association of German Pfandbrief Banks
http://www.wikidata.org/entity/Q15857244,SoFFin,,CDAX,Association of German Pfandbrief Banks
http://www.wikidata.org/entity/Q15857244,SoFFin,,SDAX,German Council of Shopping Centers
http://www.wikidata.org/entity/Q15857244,SoFFin,,MDAX,German Council of Shopping Centers
http://www.wikidata.org/entity/Q15857244,SoFFin,,CDAX,German Council of Shopping Centers
http://www.wikidata.org/entity/Q15891886,,,,
http://www.wikidata.org/entity/Q15893433,,,,
http://www.wikidata.org/entity/Q15894907,,,,
http://www.wikidata.org/entity/Q15896919,,,,
http://www.wikidata.org/entity/Q15897174,,,,
http://www.wikidata.org/entity/Q15897665,,,,
http://www.wikidata.org/entity/Q15898440,,,,
http://www.wikidata.org/entity/Q15898867,,,,
http://www.wikidata.org/entity/Q15900414,,,,
http://www.wikidata.org/entity/Q15900416,,,,
http://www.wikidata.org/entity/Q15901180,,,,
http://www.wikidata.org/entity/Q15901456,,,,
http://www.wikidata.org/entity/Q15901564,,,,
http://www.wikidata.org/entity/Q15902344,,,,
http://www.wikidata.org/entity/Q15902893,,,,
http://www.wikidata.org/entity/Q15903262,,,,
http://www.wikidata.org/entity/Q15903984,,,,
http://www.wikidata.org/entity/Q15904036,,,,
http://www.wikidata.org/entity/Q15904981,,,,
http://www.wikidata.org/entity/Q15906917,,,,
http://www.wikidata.org/entity/Q15907772,,,,
http://www.wikidata.org/entity/Q15908033,Shenyang Machine Tool,,,
http://www.wikidata.org/entity/Q15908527,,,,
http://www.wikidata.org/entity/Q15908529,,,,
http://www.wikidata.org/entity/Q15908644,,,,
http://www.wikidata.org/entity/Q15908807,,,,
http://www.wikidata.org/entity/Q15910237,,,,
http://www.wikidata.org/entity/Q15910313,,,,
http://www.wikidata.org/entity/Q15910675,,,,
http://www.wikidata.org/entity/Q15911728,,,,
http://www.wikidata.org/entity/Q15912092,,,,
http://www.wikidata.org/entity/Q15912246,,,,
http://www.wikidata.org/entity/Q15912346,,,,
http://www.wikidata.org/entity/Q15912538,,,,
http://www.wikidata.org/entity/Q15912741,,,,
http://www.wikidata.org/entity/Q15913381,Bailian Group Company Limited,,,
http://www.wikidata.org/entity/Q15913951,Las Vegas Sands,Las Vegas Sands,,
http://www.wikidata.org/entity/Q15914712,,,,
http://www.wikidata.org/entity/Q15915020,,,,
http://www.wikidata.org/entity/Q15915277,,,,
http://www.wikidata.org/entity/Q15915928,,,,
http://www.wikidata.org/entity/Q15915960,,,,
http://www.wikidata.org/entity/Q15916217,,,,
http://www.wikidata.org/entity/Q15916325,,,,
http://www.wikidata.org/entity/Q15916333,,,,
http://www.wikidata.org/entity/Q15917254,,,,
http://www.wikidata.org/entity/Q15917534,,,,
http://www.wikidata.org/entity/Q15917582,,,,
http://www.wikidata.org/entity/Q15918849,,,,
http://www.wikidata.org/entity/Q15920142,,,,
http://www.wikidata.org/entity/Q11243007,,,,
http://www.wikidata.org/entity/Q11264892,,,,
http://www.wikidata.org/entity/Q11267769,,Sojitz,,Linux Foundation
http://www.wikidata.org/entity/Q11267769,,Sojitz,,Blockchain Collaborative Consortium
http://www.wikidata.org/entity/Q11276134,,,,
http://www.wikidata.org/entity/Q11277712,,,,
http://www.wikidata.org/entity/Q11277713,,,,
http://www.wikidata.org/entity/Q11279163,,Sumitomo Mitsui Banking Corporation,,The Second Association of Regional Banks
http://www.wikidata.org/entity/Q11282086,,,,
http://www.wikidata.org/entity/Q11283119,CZI Holdings,Assicurazioni Generali,,
http://www.wikidata.org/entity/Q11283168,,,,
http://www.wikidata.org/entity/Q11283327,,,,
http://www.wikidata.org/entity/Q11283438,,,,Q11509232
http://www.wikidata.org/entity/Q11285616,,,,
http://www.wikidata.org/entity/Q11285659,,,,
http://www.wikidata.org/entity/Q11286068,,AEON,,Æon Group
http://www.wikidata.org/entity/Q11286217,,AEON,,Æon Group
http://www.wikidata.org/entity/Q11286233,,AEON,,Æon Group
http://www.wikidata.org/entity/Q11286389,,,,
http://www.wikidata.org/entity/Q11287795,,,,
http://www.wikidata.org/entity/Q11289523,,,,
http://www.wikidata.org/entity/Q11290062,,,,
http://www.wikidata.org/entity/Q11290252,,,,
http://www.wikidata.org/entity/Q11290821,,,,
http://www.wikidata.org/entity/Q11291617,,,,SD Association
http://www.wikidata.org/entity/Q11293105,,,,
