business,msacademicLabel,grididLabel,opencorporatesLabel
http://www.wikidata.org/entity/Q12493725,,,
http://www.wikidata.org/entity/Q12493870,,,
http://www.wikidata.org/entity/Q12493969,,,
http://www.wikidata.org/entity/Q12494107,,,
http://www.wikidata.org/entity/Q12494978,,,
http://www.wikidata.org/entity/Q12494979,,,
http://www.wikidata.org/entity/Q12494988,,,
http://www.wikidata.org/entity/Q12495906,,,
http://www.wikidata.org/entity/Q12496388,,,
http://www.wikidata.org/entity/Q12497654,,,
http://www.wikidata.org/entity/Q12498536,,,
http://www.wikidata.org/entity/Q12498651,,,
http://www.wikidata.org/entity/Q12498652,,,
http://www.wikidata.org/entity/Q12499453,,,
http://www.wikidata.org/entity/Q12502389,,,
http://www.wikidata.org/entity/Q12502415,,,
http://www.wikidata.org/entity/Q12502751,,,
http://www.wikidata.org/entity/Q12502754,,,
http://www.wikidata.org/entity/Q12504206,,,
http://www.wikidata.org/entity/Q12505435,,,
http://www.wikidata.org/entity/Q12506064,,,
http://www.wikidata.org/entity/Q12506402,,,
http://www.wikidata.org/entity/Q12508503,,,
http://www.wikidata.org/entity/Q12508625,,,
http://www.wikidata.org/entity/Q12508743,,,
http://www.wikidata.org/entity/Q12511916,,,
http://www.wikidata.org/entity/Q12512951,,,
http://www.wikidata.org/entity/Q12513438,,,
http://www.wikidata.org/entity/Q12514216,,,
http://www.wikidata.org/entity/Q12514359,,,
http://www.wikidata.org/entity/Q12514598,,,
http://www.wikidata.org/entity/Q12515145,,,
http://www.wikidata.org/entity/Q12515931,,,
http://www.wikidata.org/entity/Q12516031,,,
http://www.wikidata.org/entity/Q12516371,,,
http://www.wikidata.org/entity/Q12517648,,,
http://www.wikidata.org/entity/Q12517654,,,
http://www.wikidata.org/entity/Q12518032,,,
http://www.wikidata.org/entity/Q12518044,,,
http://www.wikidata.org/entity/Q12518092,,,
http://www.wikidata.org/entity/Q12518175,,,
http://www.wikidata.org/entity/Q12518183,,,
http://www.wikidata.org/entity/Q12518186,,,
http://www.wikidata.org/entity/Q12520372,,,
http://www.wikidata.org/entity/Q12521253,,,
http://www.wikidata.org/entity/Q12521435,,,
http://www.wikidata.org/entity/Q12521632,,,
http://www.wikidata.org/entity/Q12521671,,,
http://www.wikidata.org/entity/Q12522164,,,
http://www.wikidata.org/entity/Q12522322,,,
http://www.wikidata.org/entity/Q12522352,,,
http://www.wikidata.org/entity/Q12522712,,,
http://www.wikidata.org/entity/Q12523252,,,
http://www.wikidata.org/entity/Q12523713,,,
http://www.wikidata.org/entity/Q12569085,,,
http://www.wikidata.org/entity/Q12580758,,,
http://www.wikidata.org/entity/Q12580769,,,
http://www.wikidata.org/entity/Q12580820,,,
http://www.wikidata.org/entity/Q12580823,,,
http://www.wikidata.org/entity/Q12580836,,,
http://www.wikidata.org/entity/Q12580892,,,
http://www.wikidata.org/entity/Q12581039,,,
http://www.wikidata.org/entity/Q10906052,,,
http://www.wikidata.org/entity/Q10906081,,,
http://www.wikidata.org/entity/Q10906085,,,
http://www.wikidata.org/entity/Q10906096,,,
http://www.wikidata.org/entity/Q10906125,,,
http://www.wikidata.org/entity/Q10906133,,,
http://www.wikidata.org/entity/Q10906158,,,
http://www.wikidata.org/entity/Q10906620,,,
http://www.wikidata.org/entity/Q10906850,,,
http://www.wikidata.org/entity/Q10906880,,,
http://www.wikidata.org/entity/Q10907078,,,
http://www.wikidata.org/entity/Q10907301,,,
http://www.wikidata.org/entity/Q10907372,,,
http://www.wikidata.org/entity/Q10907886,,,
http://www.wikidata.org/entity/Q10907991,,,
http://www.wikidata.org/entity/Q10907999,,,
http://www.wikidata.org/entity/Q10908407,,,
http://www.wikidata.org/entity/Q10908466,,,
http://www.wikidata.org/entity/Q10908823,,,
http://www.wikidata.org/entity/Q10908918,,,
http://www.wikidata.org/entity/Q10908924,,,
http://www.wikidata.org/entity/Q10908936,,,
http://www.wikidata.org/entity/Q10908939,,,
http://www.wikidata.org/entity/Q10909328,,,
http://www.wikidata.org/entity/Q10909399,,,
http://www.wikidata.org/entity/Q10909411,,,
http://www.wikidata.org/entity/Q10909630,,,
http://www.wikidata.org/entity/Q10909634,,,
http://www.wikidata.org/entity/Q10909761,,,
http://www.wikidata.org/entity/Q10909844,,,
http://www.wikidata.org/entity/Q10909869,,,
http://www.wikidata.org/entity/Q10910065,320669033,,
http://www.wikidata.org/entity/Q10910318,,,
http://www.wikidata.org/entity/Q10911427,,,
http://www.wikidata.org/entity/Q10911437,,,
http://www.wikidata.org/entity/Q10911503,,,
http://www.wikidata.org/entity/Q10911667,,,
http://www.wikidata.org/entity/Q10911690,,,
http://www.wikidata.org/entity/Q10913778,,,
http://www.wikidata.org/entity/Q10914414,,,
http://www.wikidata.org/entity/Q10914439,,,
http://www.wikidata.org/entity/Q10914545,,,
http://www.wikidata.org/entity/Q10914549,,,
http://www.wikidata.org/entity/Q10915565,,,
http://www.wikidata.org/entity/Q10915635,,grid.509988.5,
http://www.wikidata.org/entity/Q10915767,,,
http://www.wikidata.org/entity/Q10916761,,,
http://www.wikidata.org/entity/Q10916903,,,
http://www.wikidata.org/entity/Q10916953,,,
http://www.wikidata.org/entity/Q10916954,,grid.497189.a,
http://www.wikidata.org/entity/Q10916963,,,
http://www.wikidata.org/entity/Q10916976,,,
http://www.wikidata.org/entity/Q10917120,,,
http://www.wikidata.org/entity/Q10917205,,,
http://www.wikidata.org/entity/Q10917208,,,
http://www.wikidata.org/entity/Q10917514,,,
http://www.wikidata.org/entity/Q10917528,,,
http://www.wikidata.org/entity/Q10917590,,,
http://www.wikidata.org/entity/Q10917763,,,
http://www.wikidata.org/entity/Q10920877,,,
http://www.wikidata.org/entity/Q10921183,,,
http://www.wikidata.org/entity/Q10921184,,,
http://www.wikidata.org/entity/Q10921192,,,
http://www.wikidata.org/entity/Q10921375,,,
http://www.wikidata.org/entity/Q10921391,,,
http://www.wikidata.org/entity/Q10921564,,,
http://www.wikidata.org/entity/Q10921659,,,
http://www.wikidata.org/entity/Q10921661,,,
http://www.wikidata.org/entity/Q10921663,,,
http://www.wikidata.org/entity/Q10921837,,,
http://www.wikidata.org/entity/Q10921845,,,
http://www.wikidata.org/entity/Q10922681,,,
http://www.wikidata.org/entity/Q10923268,,,
http://www.wikidata.org/entity/Q10923575,,,
http://www.wikidata.org/entity/Q10923640,,,
http://www.wikidata.org/entity/Q10923963,,,
http://www.wikidata.org/entity/Q10924054,,,
http://www.wikidata.org/entity/Q10924182,,,
http://www.wikidata.org/entity/Q10924198,,,
http://www.wikidata.org/entity/Q10925149,,,
http://www.wikidata.org/entity/Q10925154,,,
http://www.wikidata.org/entity/Q10925155,,,
http://www.wikidata.org/entity/Q10925192,,,
http://www.wikidata.org/entity/Q10925194,,,
http://www.wikidata.org/entity/Q10925198,,,
http://www.wikidata.org/entity/Q10925905,,,
http://www.wikidata.org/entity/Q10926099,,,
http://www.wikidata.org/entity/Q10926183,,,
http://www.wikidata.org/entity/Q10926757,,,
http://www.wikidata.org/entity/Q10926863,,,
http://www.wikidata.org/entity/Q10926950,,,
http://www.wikidata.org/entity/Q10926951,,,
http://www.wikidata.org/entity/Q10926953,,,
http://www.wikidata.org/entity/Q10926955,,,
http://www.wikidata.org/entity/Q10927299,,,
http://www.wikidata.org/entity/Q10927387,,,
http://www.wikidata.org/entity/Q10927410,,,
http://www.wikidata.org/entity/Q10927432,,,
http://www.wikidata.org/entity/Q10927450,,,
http://www.wikidata.org/entity/Q10930183,,,
http://www.wikidata.org/entity/Q16923626,,,
http://www.wikidata.org/entity/Q16923629,25276648,grid.497075.8,
http://www.wikidata.org/entity/Q16923691,,,
http://www.wikidata.org/entity/Q16923752,,,
http://www.wikidata.org/entity/Q16923807,,,
http://www.wikidata.org/entity/Q16923815,,,
http://www.wikidata.org/entity/Q16923821,,,
http://www.wikidata.org/entity/Q16923833,,,
http://www.wikidata.org/entity/Q16923874,,,
http://www.wikidata.org/entity/Q16923921,,,
http://www.wikidata.org/entity/Q16923926,,,
http://www.wikidata.org/entity/Q16923933,,,
http://www.wikidata.org/entity/Q16923956,,,
http://www.wikidata.org/entity/Q16924003,,,
http://www.wikidata.org/entity/Q16924007,,,
http://www.wikidata.org/entity/Q16924012,,,
http://www.wikidata.org/entity/Q16924086,,,
http://www.wikidata.org/entity/Q16924088,,,
http://www.wikidata.org/entity/Q16924096,,,
http://www.wikidata.org/entity/Q16924100,,,
http://www.wikidata.org/entity/Q16924150,,,
http://www.wikidata.org/entity/Q16924161,,,
http://www.wikidata.org/entity/Q16926177,,,
http://www.wikidata.org/entity/Q16926179,,,
http://www.wikidata.org/entity/Q16926180,,,
http://www.wikidata.org/entity/Q16926183,,,
http://www.wikidata.org/entity/Q16926185,,,
http://www.wikidata.org/entity/Q16926188,,,
http://www.wikidata.org/entity/Q16926190,,,
http://www.wikidata.org/entity/Q16926192,,,
http://www.wikidata.org/entity/Q16926193,,,
http://www.wikidata.org/entity/Q16926206,,,
http://www.wikidata.org/entity/Q16926210,,,
http://www.wikidata.org/entity/Q16926211,,,
http://www.wikidata.org/entity/Q16926212,,,
http://www.wikidata.org/entity/Q16926220,,,
http://www.wikidata.org/entity/Q16926236,,,
http://www.wikidata.org/entity/Q16926244,,,
http://www.wikidata.org/entity/Q16926247,,,
http://www.wikidata.org/entity/Q16926272,,,
http://www.wikidata.org/entity/Q16926274,,,
http://www.wikidata.org/entity/Q16926279,,,
http://www.wikidata.org/entity/Q16926290,,,
http://www.wikidata.org/entity/Q16926293,,,
http://www.wikidata.org/entity/Q16926299,,,
http://www.wikidata.org/entity/Q16926303,,,
http://www.wikidata.org/entity/Q16926339,,,
http://www.wikidata.org/entity/Q16926360,,,
http://www.wikidata.org/entity/Q16926368,,,
http://www.wikidata.org/entity/Q16926370,,,
http://www.wikidata.org/entity/Q16926374,,,
http://www.wikidata.org/entity/Q16926391,,,
http://www.wikidata.org/entity/Q16926426,,,
http://www.wikidata.org/entity/Q16926449,,,
http://www.wikidata.org/entity/Q16926700,,,
http://www.wikidata.org/entity/Q16926848,,,
http://www.wikidata.org/entity/Q16927770,,,
http://www.wikidata.org/entity/Q16928906,,,
http://www.wikidata.org/entity/Q16929006,,,
http://www.wikidata.org/entity/Q16932392,,grid.479724.b,
http://www.wikidata.org/entity/Q16932650,213364340,grid.505209.b,
http://www.wikidata.org/entity/Q16933630,,,
http://www.wikidata.org/entity/Q16933746,,,
http://www.wikidata.org/entity/Q16950619,,,
http://www.wikidata.org/entity/Q16950815,,,
http://www.wikidata.org/entity/Q16951004,,,
http://www.wikidata.org/entity/Q16951161,,,
http://www.wikidata.org/entity/Q16951260,,,
http://www.wikidata.org/entity/Q16951448,,,
http://www.wikidata.org/entity/Q16952393,,,
http://www.wikidata.org/entity/Q16953039,,,
http://www.wikidata.org/entity/Q16953751,,,
http://www.wikidata.org/entity/Q16955055,,,
http://www.wikidata.org/entity/Q16956136,,,
http://www.wikidata.org/entity/Q16956471,,,
http://www.wikidata.org/entity/Q16957715,,,
http://www.wikidata.org/entity/Q16957733,,,
http://www.wikidata.org/entity/Q16958009,,,
http://www.wikidata.org/entity/Q16958713,,,
http://www.wikidata.org/entity/Q16959074,,,
http://www.wikidata.org/entity/Q16959092,,,
http://www.wikidata.org/entity/Q16959310,,,
http://www.wikidata.org/entity/Q16959629,,grid.497085.7,
http://www.wikidata.org/entity/Q16959951,,,
http://www.wikidata.org/entity/Q16962428,,,
http://www.wikidata.org/entity/Q16964955,94276631,,
http://www.wikidata.org/entity/Q16965386,,,
http://www.wikidata.org/entity/Q16966841,,grid.467358.b,
http://www.wikidata.org/entity/Q16967024,,,
http://www.wikidata.org/entity/Q16967103,,,
http://www.wikidata.org/entity/Q16967345,,,
http://www.wikidata.org/entity/Q16967954,,,
http://www.wikidata.org/entity/Q16968189,,,
http://www.wikidata.org/entity/Q16968488,,,
http://www.wikidata.org/entity/Q16968655,,,us_ca/C2953914
http://www.wikidata.org/entity/Q16971209,,,
http://www.wikidata.org/entity/Q16971567,906778538,grid.423065.6,
http://www.wikidata.org/entity/Q16973118,,,
http://www.wikidata.org/entity/Q16973267,,grid.495428.6,
http://www.wikidata.org/entity/Q16974144,,,
http://www.wikidata.org/entity/Q3412325,,,
http://www.wikidata.org/entity/Q3418061,,,
http://www.wikidata.org/entity/Q3421578,,,
http://www.wikidata.org/entity/Q3424662,,,dk/15505281
http://www.wikidata.org/entity/Q3425637,2801767026,grid.458323.b,no/966011726
http://www.wikidata.org/entity/Q3427739,,,
http://www.wikidata.org/entity/Q3427904,,,
http://www.wikidata.org/entity/Q3429574,,,dk/14707204
http://www.wikidata.org/entity/Q3433040,,,
http://www.wikidata.org/entity/Q3433273,,grid.492823.6,
http://www.wikidata.org/entity/Q3433985,,,
http://www.wikidata.org/entity/Q3436812,,,
http://www.wikidata.org/entity/Q3437039,,,se/556308-8144
http://www.wikidata.org/entity/Q3439932,,,
http://www.wikidata.org/entity/Q3441016,,,
http://www.wikidata.org/entity/Q3442791,,,
http://www.wikidata.org/entity/Q3445000,,,
http://www.wikidata.org/entity/Q3459777,891589998,grid.456146.4,
http://www.wikidata.org/entity/Q3459777,891589998,grid.505560.3,
http://www.wikidata.org/entity/Q3476312,,,
http://www.wikidata.org/entity/Q3482319,,grid.419164.f,jp/9120001077430
http://www.wikidata.org/entity/Q3482689,,,
http://www.wikidata.org/entity/Q3482752,,,
http://www.wikidata.org/entity/Q3482934,,,
http://www.wikidata.org/entity/Q3486222,,,
http://www.wikidata.org/entity/Q3488740,,,
http://www.wikidata.org/entity/Q3488995,108523894,grid.437359.f,fr/384711909
http://www.wikidata.org/entity/Q3491211,106124102,grid.426414.1,
http://www.wikidata.org/entity/Q3492450,,,
http://www.wikidata.org/entity/Q3492619,,,
http://www.wikidata.org/entity/Q3492634,,,be/0405844436
http://www.wikidata.org/entity/Q3493556,38645685,grid.467592.b,
http://www.wikidata.org/entity/Q3502831,,,
http://www.wikidata.org/entity/Q3507748,,grid.460420.4,pl/0000072093
http://www.wikidata.org/entity/Q3508889,,,
http://www.wikidata.org/entity/Q3509859,,,
http://www.wikidata.org/entity/Q3511885,41166544,grid.480402.a,us_de/3775911
http://www.wikidata.org/entity/Q3511946,,,
http://www.wikidata.org/entity/Q3512329,,grid.497229.3,
http://www.wikidata.org/entity/Q3517277,,,
http://www.wikidata.org/entity/Q3517438,,grid.292847.2,
http://www.wikidata.org/entity/Q3518066,,grid.499876.d,
http://www.wikidata.org/entity/Q3518961,84606831,grid.471334.6,jp/3011001015116
http://www.wikidata.org/entity/Q3520257,,,
http://www.wikidata.org/entity/Q3520320,,,
http://www.wikidata.org/entity/Q3521079,,,
http://www.wikidata.org/entity/Q3530250,,,
http://www.wikidata.org/entity/Q3532509,,,
http://www.wikidata.org/entity/Q3535226,,,
http://www.wikidata.org/entity/Q3535948,,,
http://www.wikidata.org/entity/Q3535949,20874946,,
http://www.wikidata.org/entity/Q3537126,,,jp/6130001020672
http://www.wikidata.org/entity/Q3537354,,,
http://www.wikidata.org/entity/Q3537414,,,
http://www.wikidata.org/entity/Q3540193,,,
http://www.wikidata.org/entity/Q3541981,279508219,,
http://www.wikidata.org/entity/Q3543983,,,
http://www.wikidata.org/entity/Q3546423,,,
http://www.wikidata.org/entity/Q3550736,202189255,grid.480395.3,
http://www.wikidata.org/entity/Q3552110,,,
http://www.wikidata.org/entity/Q3552193,,,
http://www.wikidata.org/entity/Q3552887,,,
http://www.wikidata.org/entity/Q3560575,5336590,grid.452323.1,fr/417350311
http://www.wikidata.org/entity/Q3566291,,,
http://www.wikidata.org/entity/Q3567081,,grid.497253.e,
http://www.wikidata.org/entity/Q3570041,29333612,grid.456562.6,
http://www.wikidata.org/entity/Q3570160,,,
http://www.wikidata.org/entity/Q3570995,,,
http://www.wikidata.org/entity/Q3571013,120638051,grid.435187.c,
http://www.wikidata.org/entity/Q3571463,,,
http://www.wikidata.org/entity/Q3572415,258284569,grid.465098.6,
http://www.wikidata.org/entity/Q3598926,,grid.497060.c,
http://www.wikidata.org/entity/Q3604235,,,
http://www.wikidata.org/entity/Q3605919,,,
http://www.wikidata.org/entity/Q3630918,114602248,grid.464729.a,
http://www.wikidata.org/entity/Q3630923,,,
http://www.wikidata.org/entity/Q3631479,,,
http://www.wikidata.org/entity/Q3633485,,grid.510376.6,
http://www.wikidata.org/entity/Q3645582,,,
http://www.wikidata.org/entity/Q3648653,19465583,,
http://www.wikidata.org/entity/Q3648676,,,
http://www.wikidata.org/entity/Q3651034,,,
http://www.wikidata.org/entity/Q3674725,,,
http://www.wikidata.org/entity/Q3681880,,,
http://www.wikidata.org/entity/Q3696881,,,
http://www.wikidata.org/entity/Q3699297,,,
http://www.wikidata.org/entity/Q3700394,,,
http://www.wikidata.org/entity/Q3717493,,,
http://www.wikidata.org/entity/Q3719328,,,
http://www.wikidata.org/entity/Q3720842,,,
http://www.wikidata.org/entity/Q3742240,,,
http://www.wikidata.org/entity/Q3743456,,,no/938702675
http://www.wikidata.org/entity/Q3764687,,,
http://www.wikidata.org/entity/Q3775670,,,
http://www.wikidata.org/entity/Q3784762,,,
http://www.wikidata.org/entity/Q3792482,239195643,,
http://www.wikidata.org/entity/Q3800498,,,
http://www.wikidata.org/entity/Q3817700,,,
http://www.wikidata.org/entity/Q3817709,,,
http://www.wikidata.org/entity/Q3817853,,,
http://www.wikidata.org/entity/Q16262115,,,
http://www.wikidata.org/entity/Q16262246,,,
http://www.wikidata.org/entity/Q16262463,,,
http://www.wikidata.org/entity/Q16304435,,,
http://www.wikidata.org/entity/Q16307019,,,
http://www.wikidata.org/entity/Q16323595,,,dk/25802888
http://www.wikidata.org/entity/Q16338433,,,
http://www.wikidata.org/entity/Q16466481,,grid.507556.4,fr/302135561
http://www.wikidata.org/entity/Q16485533,,,
http://www.wikidata.org/entity/Q16496429,,,
http://www.wikidata.org/entity/Q16496437,,,
http://www.wikidata.org/entity/Q16496446,,,
http://www.wikidata.org/entity/Q16496450,,,
http://www.wikidata.org/entity/Q16496452,,,
http://www.wikidata.org/entity/Q16510256,,,
http://www.wikidata.org/entity/Q16514241,,,dk/28299494
http://www.wikidata.org/entity/Q16531742,,,
http://www.wikidata.org/entity/Q16533733,,,
http://www.wikidata.org/entity/Q16544331,,,pl/0000213765
http://www.wikidata.org/entity/Q16544708,,,pl/0000021840
http://www.wikidata.org/entity/Q16555844,,,
http://www.wikidata.org/entity/Q16574093,,,
http://www.wikidata.org/entity/Q16582741,,,
http://www.wikidata.org/entity/Q16583256,,,
http://www.wikidata.org/entity/Q16589744,,,
http://www.wikidata.org/entity/Q16591719,,,
http://www.wikidata.org/entity/Q16594744,,,pl/0000178650
http://www.wikidata.org/entity/Q16631743,,,
http://www.wikidata.org/entity/Q16661943,,,
http://www.wikidata.org/entity/Q16699623,,,
http://www.wikidata.org/entity/Q16699951,,,
http://www.wikidata.org/entity/Q16725729,,,
http://www.wikidata.org/entity/Q16726292,,,
http://www.wikidata.org/entity/Q16733729,,,
http://www.wikidata.org/entity/Q16738121,,,
http://www.wikidata.org/entity/Q16766290,,,
http://www.wikidata.org/entity/Q16767532,,,
http://www.wikidata.org/entity/Q16782225,,,
http://www.wikidata.org/entity/Q16801187,,,
http://www.wikidata.org/entity/Q16824238,,grid.427604.3,
http://www.wikidata.org/entity/Q16824303,2776362555,grid.476136.1,
http://www.wikidata.org/entity/Q16824303,2799760708,grid.476136.1,
http://www.wikidata.org/entity/Q16824426,1293070606,grid.427815.d,
http://www.wikidata.org/entity/Q16824660,,,gb/00947662
http://www.wikidata.org/entity/Q16824882,,,
http://www.wikidata.org/entity/Q16825098,,,
http://www.wikidata.org/entity/Q16826594,,,
http://www.wikidata.org/entity/Q16826875,,,
http://www.wikidata.org/entity/Q16827821,82409676,,
http://www.wikidata.org/entity/Q16829282,,,
http://www.wikidata.org/entity/Q16829606,926481806,,
http://www.wikidata.org/entity/Q16829833,,,
http://www.wikidata.org/entity/Q16831878,,,
http://www.wikidata.org/entity/Q16831911,,,
http://www.wikidata.org/entity/Q16831936,,,
http://www.wikidata.org/entity/Q16835875,,,
http://www.wikidata.org/entity/Q16836218,,,
http://www.wikidata.org/entity/Q16838618,,,
http://www.wikidata.org/entity/Q16839584,,,
http://www.wikidata.org/entity/Q16840288,,,
http://www.wikidata.org/entity/Q16844668,,,
http://www.wikidata.org/entity/Q16844753,2779163786,grid.482372.8,
http://www.wikidata.org/entity/Q16848459,,,
http://www.wikidata.org/entity/Q16849029,,,
http://www.wikidata.org/entity/Q16850385,,,
http://www.wikidata.org/entity/Q16851931,,,
http://www.wikidata.org/entity/Q16856491,,,
http://www.wikidata.org/entity/Q16857574,,grid.510673.6,
http://www.wikidata.org/entity/Q16858667,,grid.455319.f,
http://www.wikidata.org/entity/Q16858748,1291982647,,
http://www.wikidata.org/entity/Q16886830,,,no/915691161
http://www.wikidata.org/entity/Q16897743,,,
http://www.wikidata.org/entity/Q16901705,,,
http://www.wikidata.org/entity/Q16912009,,,no/937885644
http://www.wikidata.org/entity/Q16920075,,,
http://www.wikidata.org/entity/Q16920636,,,
http://www.wikidata.org/entity/Q16922677,,,
http://www.wikidata.org/entity/Q16922766,,,
http://www.wikidata.org/entity/Q16922779,,,
http://www.wikidata.org/entity/Q16922864,,,
http://www.wikidata.org/entity/Q16922919,,,
http://www.wikidata.org/entity/Q16923018,,,
http://www.wikidata.org/entity/Q16923216,,,
http://www.wikidata.org/entity/Q16923226,,,
http://www.wikidata.org/entity/Q16923295,,,
http://www.wikidata.org/entity/Q16923357,,,
http://www.wikidata.org/entity/Q16923368,,,
http://www.wikidata.org/entity/Q16923380,,,
http://www.wikidata.org/entity/Q16923423,,,
http://www.wikidata.org/entity/Q16923444,,,
http://www.wikidata.org/entity/Q16923503,,grid.510945.c,
http://www.wikidata.org/entity/Q16923514,,,
http://www.wikidata.org/entity/Q16923553,,,
http://www.wikidata.org/entity/Q16923581,,,
http://www.wikidata.org/entity/Q16923587,,,
http://www.wikidata.org/entity/Q16923589,,,
http://www.wikidata.org/entity/Q16923597,,,
http://www.wikidata.org/entity/Q16923609,,,
http://www.wikidata.org/entity/Q16923612,,,
http://www.wikidata.org/entity/Q16923616,,,
http://www.wikidata.org/entity/Q10930530,,,
http://www.wikidata.org/entity/Q10931454,,,
http://www.wikidata.org/entity/Q10933396,,,
http://www.wikidata.org/entity/Q10933724,,,
http://www.wikidata.org/entity/Q10933729,,,
http://www.wikidata.org/entity/Q10934185,,,
http://www.wikidata.org/entity/Q10934223,,,
http://www.wikidata.org/entity/Q10934281,,,
http://www.wikidata.org/entity/Q10934288,,,
http://www.wikidata.org/entity/Q10934290,,,
http://www.wikidata.org/entity/Q10935074,,,
http://www.wikidata.org/entity/Q10935467,,,
http://www.wikidata.org/entity/Q10935480,,,
http://www.wikidata.org/entity/Q10935561,,,
http://www.wikidata.org/entity/Q10935611,,,
http://www.wikidata.org/entity/Q10935617,,,
http://www.wikidata.org/entity/Q10936381,,,
http://www.wikidata.org/entity/Q10936875,,,
http://www.wikidata.org/entity/Q10937052,,,
http://www.wikidata.org/entity/Q10937152,,,
http://www.wikidata.org/entity/Q10937810,,,
http://www.wikidata.org/entity/Q10938194,,,
http://www.wikidata.org/entity/Q10939116,,,
http://www.wikidata.org/entity/Q10939168,,,
http://www.wikidata.org/entity/Q10939319,,,
http://www.wikidata.org/entity/Q10939372,,,
http://www.wikidata.org/entity/Q10939467,,,
http://www.wikidata.org/entity/Q10939573,,,
http://www.wikidata.org/entity/Q10939601,,,
http://www.wikidata.org/entity/Q10939602,,,
http://www.wikidata.org/entity/Q10939968,,,
http://www.wikidata.org/entity/Q10939970,,,
http://www.wikidata.org/entity/Q10940050,,,
http://www.wikidata.org/entity/Q10940359,,,
http://www.wikidata.org/entity/Q10940475,,,
http://www.wikidata.org/entity/Q10940477,,,
http://www.wikidata.org/entity/Q10940487,,,
http://www.wikidata.org/entity/Q10940578,,,
http://www.wikidata.org/entity/Q10940654,,,
http://www.wikidata.org/entity/Q10940661,,,
http://www.wikidata.org/entity/Q10940699,,,
http://www.wikidata.org/entity/Q10940718,,,
http://www.wikidata.org/entity/Q10940727,,,
http://www.wikidata.org/entity/Q10940775,,,
http://www.wikidata.org/entity/Q10940853,,,
http://www.wikidata.org/entity/Q10940860,,,
http://www.wikidata.org/entity/Q10940957,,,
http://www.wikidata.org/entity/Q10941012,,,
http://www.wikidata.org/entity/Q10941013,,,
http://www.wikidata.org/entity/Q10941294,,,
http://www.wikidata.org/entity/Q10941430,,,
http://www.wikidata.org/entity/Q10941442,,,
http://www.wikidata.org/entity/Q10941716,,,
http://www.wikidata.org/entity/Q10941717,,,
http://www.wikidata.org/entity/Q10941723,,,
http://www.wikidata.org/entity/Q10941820,,,
http://www.wikidata.org/entity/Q10941824,,,
http://www.wikidata.org/entity/Q10942605,,,
http://www.wikidata.org/entity/Q10942607,,,
http://www.wikidata.org/entity/Q10942666,,,
http://www.wikidata.org/entity/Q10943413,,,
http://www.wikidata.org/entity/Q10943687,,,
http://www.wikidata.org/entity/Q10943697,,,
http://www.wikidata.org/entity/Q10943751,,,
http://www.wikidata.org/entity/Q10943756,,,
http://www.wikidata.org/entity/Q10943781,,,
http://www.wikidata.org/entity/Q10943782,,,
http://www.wikidata.org/entity/Q10943784,,,
http://www.wikidata.org/entity/Q10943793,,,
http://www.wikidata.org/entity/Q10943794,,,
http://www.wikidata.org/entity/Q10945944,,,
http://www.wikidata.org/entity/Q10945988,,,
http://www.wikidata.org/entity/Q10946001,,,
http://www.wikidata.org/entity/Q10946165,,,
http://www.wikidata.org/entity/Q10946403,,,
http://www.wikidata.org/entity/Q10946416,,,
http://www.wikidata.org/entity/Q10946619,,,
http://www.wikidata.org/entity/Q10946735,,,
http://www.wikidata.org/entity/Q10946738,,,
http://www.wikidata.org/entity/Q10946773,,,
http://www.wikidata.org/entity/Q10946861,,,
http://www.wikidata.org/entity/Q10946997,,,
http://www.wikidata.org/entity/Q10947024,,,
http://www.wikidata.org/entity/Q10947025,,,
http://www.wikidata.org/entity/Q10947026,,,
http://www.wikidata.org/entity/Q10947027,,,
http://www.wikidata.org/entity/Q10947030,,,
http://www.wikidata.org/entity/Q10947067,,,
http://www.wikidata.org/entity/Q10947085,,,
http://www.wikidata.org/entity/Q10947111,,,
http://www.wikidata.org/entity/Q10947148,,,
http://www.wikidata.org/entity/Q10947175,,,
http://www.wikidata.org/entity/Q10947179,,,
http://www.wikidata.org/entity/Q10947993,,,
http://www.wikidata.org/entity/Q10947999,,,
http://www.wikidata.org/entity/Q10948000,,,
http://www.wikidata.org/entity/Q10948002,,,
http://www.wikidata.org/entity/Q10948003,,,
http://www.wikidata.org/entity/Q10948032,,,
http://www.wikidata.org/entity/Q10948045,,,
http://www.wikidata.org/entity/Q5280285,,,gb/AC001576
http://www.wikidata.org/entity/Q5281775,,,
http://www.wikidata.org/entity/Q5281860,,grid.434152.5,
http://www.wikidata.org/entity/Q5287613,,,
http://www.wikidata.org/entity/Q5289230,,,
http://www.wikidata.org/entity/Q5289612,,,
http://www.wikidata.org/entity/Q5291197,,,
http://www.wikidata.org/entity/Q5291218,,grid.498211.7,
http://www.wikidata.org/entity/Q5291323,,,
http://www.wikidata.org/entity/Q5291372,,,
http://www.wikidata.org/entity/Q5295362,71443028,grid.471239.a,
http://www.wikidata.org/entity/Q5295864,,grid.497055.a,
http://www.wikidata.org/entity/Q5295879,,,
http://www.wikidata.org/entity/Q5297502,,,
http://www.wikidata.org/entity/Q5297699,,,
http://www.wikidata.org/entity/Q5299680,,,
http://www.wikidata.org/entity/Q5302508,,,
http://www.wikidata.org/entity/Q5307031,,,
http://www.wikidata.org/entity/Q5307081,894440476,,
http://www.wikidata.org/entity/Q5309468,,,
